Date,sma90 avg_transaction_value,wma30 avg_transaction_value,closing_price,dema7 opening_price,ema90 avg_transaction_value,tema30 highest_price,opening_price,tema7 closing_price,ema30 avg_transaction_value,dema90 avg_transaction_value,tema90 avg_transaction_value,sma90 closing_price,wma7 miner_revenue,bband_lower7 lowest_price,bband_upper30 closing_price,next_day_closing_price
2013-04-13,0.0009835089117126057,0.002433938300855233,0.00038756941982747567,0.0012187343859069513,0.0012474091306983008,0.0017946727277941485,0.0007656461202536977,0.0006483981683866324,0.002118942846491976,0.0017043252675380816,0.0019972661926315628,0.0003208170948899927,0.003036996105687681,0.0030568356630899865,0.0013792586360408185,90.0
2013-04-14,0.0010063774093192236,0.0023098607671405095,0.00034030485643388175,0.0008417399478904269,0.001232583277226227,0.0016385013377815047,0.0003875492707456976,0.00039301536422226,0.0019846150090729042,0.0016645323382056265,0.001926780053122511,0.000336138433659261,0.00226138283760767,0.0028926338814485378,0.001367265489828809,82.4
2013-04-15,0.0010288251368846535,0.00221022954076713,0.00022056796250343597,0.0005783439617831482,0.0012283805077421654,0.0014747998802112083,0.0003402871645571959,0.0002053637893817753,0.0018794876406669422,0.0016409036605707604,0.001877650335286498,0.00034992156668683244,0.0017273106067604155,0.0027876882889782753,0.001352365225535987,68.4
2013-04-16,0.0010593732523804002,0.002134989722195826,0.0,0.0003603863074078534,0.0012357853011157605,0.0012775525727201018,0.0002205564955463299,0.0,0.0018041056112962292,0.0016346958053118886,0.0018512083973173648,0.00036079020462487926,0.0011031640745777227,0.003074451805772656,0.0013391271786061323,93.1
2013-04-17,0.0010990842610097348,0.0020845919451447804,0.00038914490527392626,0.00012962235093454122,0.0012574582523238419,0.001143646331675588,0.0,0.00013813645916399553,0.0017623641980007952,0.0016496041309929932,0.0018518348767971784,0.00037649609482957175,0.000581367182605097,0.003042400393058871,0.0013257440025860878,109.0
2013-04-18,0.0013479532178727882,0.0026891022094649823,0.0006396470912599858,0.00016095630906057257,0.0016288717938109688,0.0010654157864977004,0.0003891246742853127,0.00038528764423357426,0.002421697911830799,0.002175843245817738,0.0024943220048191817,0.0003953795942638269,0.0004190930461775294,0.0031643543161165716,0.0013215644053162987,118.5
2013-04-19,0.0014122862359464416,0.0026873568616123163,0.0007893182086730413,0.0003011523007575914,0.0016780011866453226,0.0010629192126318035,0.0006396138370843713,0.0006257425761181934,0.00241209178190333,0.0022253837044346747,0.0025320239219899284,0.00041620609042444107,0.0006715344414451457,0.0031997600643292115,0.0013244006052089835,126.6
2013-04-20,0.001459618249805561,0.0026317802280233435,0.000916932529835747,0.0004651483218941488,0.001698333149407167,0.0010463643608557976,0.000789277173347952,0.0008400754362029722,0.002347832456601683,0.002232532758145434,0.002516506316197282,0.00043865175052367616,0.0009472360690536835,0.0031189525545894867,0.0013348604981661336,119.2
2013-04-21,0.001505233590310972,0.0025706747533335954,0.0008003466067982093,0.0006319844686676901,0.0017155609033143657,0.001026006600064848,0.0009168848600569005,0.0008910438065816706,0.0022824197569526385,0.0022353167360172482,0.00249605801618912,0.0004593770489381144,0.0013312274068725538,0.0031077827718193063,0.0013359060463782116,127.4
2013-04-22,0.0015798889928016514,0.0026056732096190437,0.0009295364134073725,0.0006903808735720524,0.001785187999131417,0.0009978060741529168,0.0008003049981252716,0.000988581255856949,0.002326473985588589,0.0023149250623782786,0.002572596885686153,0.0004816607926434874,0.0018125662866912001,0.003168020616304744,0.0013354556240644591,143.5
2013-04-23,0.0016302578353289653,0.0025817530228623813,0.0011831895702863332,0.0007851291865430335,0.0018243492126662902,0.001019930603259854,0.0009294880883738352,0.0011827631150961929,0.002309984288984577,0.0023493749073687717,0.0025920125055137154,0.0005071626246768851,0.002278429644570368,0.003522221015280415,0.0013533627467551684,154.2
2013-04-24,0.0017174182147021155,0.002648815097563066,0.0013517665130568235,0.0009574040605991735,0.0019139514070920412,0.0011029651076927965,0.001183128058252117,0.0013789255281049864,0.002396861232738412,0.0024574463911518525,0.002703967160785279,0.0005349515257735971,0.002815119161366522,0.00385509931256775,0.0013820978191256966,141.7
2013-04-25,0.0017860662910552487,0.00264905757052818,0.001154830832250174,0.0011409911811147491,0.001968588861936002,0.0011616066971337768,0.0013516962369910998,0.0013611033541984577,0.002412335591275608,0.002513481160198904,0.0027497929680616994,0.0005601092854700396,0.003130742720725166,0.004112392486335742,0.0013929684653979785,136.9
2013-04-26,0.001839869072337054,0.00259361132334498,0.001079207530820421,0.0011689608199753412,0.001993274415526689,0.0011622902339473162,0.0011547707945390173,0.0012929879226865615,0.0023694778828036132,0.0025253834756517393,0.0027401345864888783,0.0005841943490571336,0.0034466890107020254,0.00420614034611503,0.001402300268131769,128.0
2013-04-27,0.0018800646824521476,0.0024995524002076365,0.0009389893260860899,0.0011487217880098918,0.0019951990097115575,0.0011467123093766435,0.001079151424637416,0.001162923525184635,0.0022850785122732527,0.002504149605069339,0.0026893907201360045,0.0006064983323117445,0.003503921321184267,0.004238813657865895,0.0014008951570816733,134.4
2013-04-28,0.0019048526404957487,0.0023657622230035015,0.001039820394659094,0.001069393896013543,0.001975379592793095,0.0011224930843307043,0.0009389405096115397,0.0011419956522373959,0.002162847974716619,0.002451624824197439,0.0026003136861635877,0.0006299154907741591,0.0037698115118784126,0.0043378568861658084,0.0014042755406628304,144.0
2013-04-29,0.001990267073077024,0.002442767976754698,0.001191066997518607,0.0010592138764538295,0.002068970157663143,0.0011360098327303364,0.0010397663361470036,0.0012147389808046805,0.0022737902113998173,0.0025657332267151577,0.0027216474589719514,0.0006551137295690637,0.003913418807185973,0.0043779380570920234,0.0014145112019502831,139.2
2013-04-30,0.0020250662838416575,0.0023818912501452454,0.001115443696088847,0.001117139188124748,0.0020889028994220404,0.0011403363387067142,0.0011910050759501994,0.001208906091774209,0.0022347925746488834,0.002571169321868412,0.0027056671394256517,0.0006792999909023267,0.0033287426198485015,0.004389855432859954,0.0014179591081335055,116.4
2013-05-01,0.0020787643166484647,0.002337454648066742,0.0007562330142975235,0.0011192709777187448,0.002116886323971532,0.0011233315976196603,0.001115385706048598,0.000994832030344464,0.0022152387140752794,0.0025885794974659926,0.0027052488761209626,0.0006987299581658613,0.002592279734495287,0.004225465945979313,0.0014160144162898916,106.3
2013-05-02,0.0021049622238112665,0.0022066610707144954,0.0005971089842057506,0.0009601148079566163,0.0020983784893811343,0.0010691949608894052,0.0007561936990160001,0.0007832222051323764,0.002105462675855891,0.002538093281425218,0.002620001195440957,0.0007160954914076575,0.0020667977524552322,0.003971254915243444,0.0014171118128670016,98.1
2013-05-03,0.0021293803717165258,0.0020679962719192292,0.00046791917759658047,0.0007857613472398647,0.002072858977905958,0.000969094771206179,0.0005970779415147218,0.0005963503922913893,0.001987975537803945,0.002478165227655725,0.002524179887313625,0.0007319835375554432,0.0017283717835127055,0.003679371665607077,0.0014140896748881943,112.9
2013-05-04,0.0021424018548432087,0.0018972564173047098,0.0007010910236716628,0.0006169313240739979,0.0020271213143355886,0.0009020043210300269,0.00046789485126615127,0.0006373621571033397,0.0018366319056233142,0.0023895816267181444,0.00239377277619998,0.0007506646414973742,0.0015667049041252906,0.0035788524012484307,0.0014082011583110426,116.0
2013-05-05,0.00215776236242627,0.001760467352767879,0.0007499310725117073,0.0006133578814407625,0.0019967090516642937,0.0008501506977627166,0.0007010545751294228,0.0007001126703098381,0.0017236088407000874,0.002324607063183985,0.0022947118218700283,0.0007700136505639846,0.001508538806153717,0.0035785468514123314,0.0013938973464923399,112.3
2013-05-06,0.0021809215770690026,0.0016560758788435187,0.0006916381109929454,0.000636392547943003,0.001980805568131891,0.0008222395697509224,0.0007498920848575327,0.0007098365705380527,0.001645477259698734,0.0022817777352464874,0.002224797371023022,0.0007885733172105086,0.0015555706850581552,0.003628891314511558,0.001378150893494627,109.6
2013-05-07,0.0022032124340901314,0.0015623166156913653,0.0006491000039387032,0.0006288047349263942,0.0019689423791131554,0.000766167626831675,0.0006916021538917183,0.0006964790535363419,0.0015797463387338742,0.002245538119980614,0.0021641773679512526,0.0008064650787323532,0.0016661382986972173,0.003770623314991055,0.0013339407066616654,113.2
2013-05-08,0.0022295552612176077,0.0014621638436949115,0.0007058174800110145,0.0006077400511126027,0.0019532431677059953,0.0007252577465872712,0.0006490662583220619,0.0007265210430844743,0.0015100866190560155,0.002204294166970381,0.0020981893928466947,0.0008249033080834842,0.0018722890714479162,0.0037573229789245946,0.0012290411113303479,112.8
2013-05-09,0.0022371390551930367,0.0013215798485059493,0.0006995155382252122,0.0006214854352474264,0.0019133822983558244,0.0006806651509493333,0.0007057807857482681,0.000743397457474676,0.0013960512533505096,0.0021283783043493654,0.001989653254915423,0.000843139141942284,0.0020114468948619207,0.003790130658743701,0.0009267969262531581,117.7
2013-05-10,0.0022540556817371056,0.001216447230801429,0.0007767143251014089,0.0006297443751571846,0.0018873889933270806,0.00066743397131315,0.0006994791715898008,0.000799742873597166,0.0013152799013334895,0.0020737572326317497,0.0019092377780885999,0.0008621845577704082,0.0021547229898757486,0.00400069022593403,0.0008462208698726964,115.6
2013-05-11,0.00226481837374843,0.0010967845350364387,0.000743629130725898,0.0006708122510531433,0.001845985946872266,0.0006452308367657505,0.0007766739450310173,0.0008130112727738822,0.0012078511815360807,0.001997385979539877,0.0018026089985891999,0.0008807239848677012,0.00242551136730311,0.004117606356037827,0.0008397568123930735,114.8
2013-05-12,0.0022738877673012386,0.0009773819487135516,0.0007310252471542725,0.0006840153897489237,0.0018019739691172848,0.0006227525974717152,0.0007435904706990654,0.0008127076416642592,0.0011003361851543714,0.0019182065144297857,0.0016938012076326888,0.000898980058275739,0.002563361719321769,0.004121515846598353,0.0008387124000375223,118.0
2013-05-13,0.0023078967706567227,0.000938706007902846,0.0007814407814407745,0.00068766434164063,0.0018000940034530906,0.00060761955516591,0.0007309872423821376,0.0008409792826227086,0.0010818459132107792,0.0019016475998471262,0.0016649142571912197,0.0009177623599638252,0.0023339473779356718,0.0041320792981112894,0.0008360842075937139,111.4
2013-05-14,0.002325518152483698,0.0008478549174571817,0.0006774587419748693,0.00071269699451533,0.0017697995390379279,0.0005975100660020327,0.0007814001556498695,0.0007957287634973859,0.0010078036337706348,0.0018438812482818832,0.0015847891943569087,0.0009354112468948766,0.002291289487735035,0.004273511207395393,0.0008268043087063665,114.2
2013-05-15,0.002336208614753213,0.0007520628684771005,0.0007215723344755481,0.0006833080052191798,0.001737402811475202,0.0005793683968937022,0.0006774235220351685,0.0007950941239577639,0.0009330183409283592,0.0017838189614872123,0.0015027956890529565,0.0009530196547274591,0.001994673427301197,0.004204739017950897,0.0008052709250635365,118.2
2013-05-16,0.00235050826170817,0.0006594138181203052,0.0007845917523336757,0.0006838778687670577,0.0017068622377978127,0.0005716042597888119,0.0007215348211444331,0.0008311337824688306,0.0008653394786800987,0.0017272640936867728,0.0014262206496436537,0.0009714578840785901,0.002057425811804542,0.004213523541296643,0.0007426219775468548,123.5
2013-05-17,0.0023717330173883,0.0005931966084418323,0.0008680924809956955,0.0007123758490311868,0.0016903165558449992,0.000584530883620607,0.0007845509627290997,0.000899049738673656,0.0008285962801205492,0.001691916046633029,0.0013771987017229606,0.0009909485699898246,0.00203657251423639,0.004207241636481285,0.0007281567709885514,123.2
2013-05-18,0.0023938339369402144,0.0005285691979214219,0.0008633660246563368,0.0007677992004556031,0.0016740606999057217,0.0005955621274004799,0.0008680473503287836,0.0009324783919627128,0.0007940764122428279,0.001657499825605157,0.001329978791177376,0.0010104594954502971,0.001955155992612867,0.004178731585432804,0.0007287031903279659,122.5
2013-05-19,0.0024015931961232917,0.00044517529489344204,0.0008523376265311688,0.0008012708387023434,0.0016354638959966902,0.0006034454819120669,0.0008633211397099383,0.0009417669818413826,0.0007165201684333454,0.0015909143960537789,0.0012429988522705913,0.0010297882649676765,0.0017666495030325552,0.004180802729122066,0.0007301529619498509,122.0
2013-05-20,0.0024131100903112025,0.00038499932201561254,0.0008444601992988951,0.0008172270516787275,0.001607311368740226,0.0006085403680913051,0.0008522933149326187,0.0009392121747297533,0.0006631033267320251,0.0015404345203284542,0.0011772509365747027,0.0010485300875573006,0.0015230861766789006,0.004181288761468088,0.0007270796737389035,122.9
2013-05-21,0.0024319609346135224,0.000339964184572647,0.0008586395683169851,0.0008230280670334586,0.0015862733289759394,0.0006117488280502278,0.0008444162972345362,0.0009431826215278785,0.0006260861795425975,0.0015010078718259087,0.0011261513455103362,0.0010674135869915558,0.0017266656785916712,0.00421258255405807,0.0007285900795184971,123.8
2013-05-22,0.002456551258576075,0.00031320830622621684,0.0008728189373350612,0.0008319810479188242,0.0015741864287390252,0.0006190800725207266,0.000858594929091086,0.0009512692749415116,0.0006083850350104038,0.0014751922000263602,0.0010927396457744362,0.001086438763270442,0.0019057285658180129,0.004359743437955518,0.0007258022716756171,126.3
2013-05-23,0.0024711358117348523,0.00027364482286395403,0.0009122060734963952,0.0008430403669149114,0.00155265845639109,0.0006328938182693922,0.0008727735609476359,0.0009764697875385558,0.0005724693289413246,0.0014359451062006257,0.0010428846279594214,0.0011058687305339834,0.00216827231155986,0.004432566565552881,0.0006986572289669757,133.1
2013-05-24,0.002494504961880969,0.00025878613217377583,0.0010193390838552016,0.0008665980909293367,0.001542712836175797,0.0006659584322186232,0.0009121586494380551,0.0010503239402911355,0.0005610241029533683,0.0014141438092048347,0.001015500208970857,0.0011267761848915217,0.002519580152455028,0.004460480509281786,0.0006455716010461271,132.0
2013-05-25,0.0025156558432441085,0.0002583591578695331,0.0010020087439442243,0.0009280573133996425,0.0015372301835337061,0.0006937903688799679,0.0010192860901319864,0.0010785953556797512,0.0005587811784484309,0.0013991847804836859,0.0009970304800989288,0.00114744076465826,0.00270159054845677,0.004439087512280414,0.0006253766511961217,133.5
2013-05-26,0.0025247818540383715,0.00022057762205278733,0.0010256410256410178,0.0009588765250732739,0.0015095019782892932,0.0007256493941398129,0.0010019566511962064,0.0011040692798406915,0.0005120818867270921,0.0013519433765408241,0.0009382828811588216,0.001168307739917336,0.0028645434607211806,0.004441076032337947,0.0006186141492277031,129.8
2013-05-27,0.0025436987006244964,0.0002137388390578178,0.000967348064122249,0.000987499987240674,0.001496961715391272,0.0007522646917212453,0.0010255877042904538,0.0010806090794105508,0.0004974671083928482,0.001327493976957403,0.00090879217986033,0.0011882841750101708,0.0028858858939825732,0.004465048345694479,0.0006210593186138091,129.0
2013-05-28,0.002561428624413213,0.0002048870729562391,0.0009547441805506235,0.000978473966928392,0.0014827778636172344,0.0007614723596767042,0.0009672977733246393,0.0010567828402919394,0.0004799680642883393,0.0013009753634466922,0.0008770383591196959,0.0012081391728075985,0.0029349173173203735,0.004489353505664158,0.00061210296311804,132.3
2013-05-29,0.0025859784041157158,0.0002168147824688424,0.001006735200283583,0.000965303630284492,0.0014799042317103599,0.0007756773948266668,0.0009546945450077046,0.0010713679500823914,0.0004855305311390473,0.0012913442515518209,0.0008668262939072365,0.0012281560869988953,0.0030209127273958525,0.00451472942281466,0.0005835314674895106,128.8
2013-05-30,0.0025977820245039855,0.00020300147050562184,0.0009515932096577223,0.0009783057447017574,0.0014596733344062196,0.0007872778828553195,0.0010066828618150586,0.0010461866399366845,0.00045599534039015427,0.0012565025235411718,0.0008250958797395812,0.0012472419819254746,0.003187715693766399,0.004537170614688807,0.000561201933170899,128.8
2013-05-31,0.0026127483383807312,0.00020503811302617983,0.0009515932096577223,0.0009612657828398444,0.0014466411765552759,0.0007904878957945422,0.0009515437379284744,0.001031020458413967,0.0004418342863800641,0.0012326221789737864,0.0007975714592509328,0.0012663683559505229,0.0034964688568964314,0.004541633741165278,0.0005715128742200537,129.3
2013-06-01,0.002625480858684824,0.00018075957638936588,0.0009594706368899891,0.0009492269228057598,0.001417914416900718,0.0007927133008326717,0.0009515437379284744,0.0010268485195504412,0.0003967184260084862,0.0011861101191989777,0.0007419421215347118,0.0012855554486232712,0.004154945924071465,0.0045411305231015525,0.0005758851272298846,122.5
2013-06-02,0.0026377047009225503,0.000153223667089121,0.0008523376265311688,0.000944226073321737,0.0013872354774190597,0.0007955234775122652,0.0009594207556265569,0.0009627938959425875,0.0003493613272934695,0.001137299658555472,0.0006840192886776904,0.0013030221796112226,0.004279618532229773,0.004429459572483585,0.0005535675949805696,120.7
2013-06-03,0.0026471335986092484,0.00016886395794494732,0.0008239788884950028,0.0008932947783792805,0.0013797813891763301,0.0007768316708845133,0.0008522933149326187,0.0009116297168703935,0.00035002859293667074,0.0011230173863039372,0.0006700262952940017,0.0013192947771944394,0.0043889921981207225,0.004366813697897189,0.0005520095844339934,121.4
2013-06-04,0.0026454451680932613,0.00016165460305989782,0.0008350072866201846,0.0008476889363595169,0.0013609759327512586,0.000763967567045297,0.0008239360512195121,0.0008919454796749854,0.00032768988101318855,0.0010923326916050247,0.0006355752189506902,0.0013355673747776561,0.0045628563203249095,0.004346347266123006,0.0005521695902968374,121.9
2013-06-05,0.002655257251796418,0.00015975449111854667,0.0008428847138524445,0.0008235054992236229,0.0013453518586131023,0.0007513236552878083,0.0008349638759968386,0.0008887206358089705,0.00031231231096691056,0.0010666679605220025,0.0006077639623761136,0.0013517387746147108,0.004193301905474053,0.004340216557350521,0.0005497186105151985,119.0
2013-06-06,0.0026718818456442257,0.000173114163613812,0.0007971956359053012,0.0008121891372519299,0.0013378217822661818,0.000739776092904175,0.0008428408936949211,0.0008636038324672871,0.000313382659251675,0.0010531465847727524,0.0005954533832517143,0.001366877957440886,0.0034968298416386823,0.0043290275338060055,0.0005424278312905068,111.0
2013-06-07,0.002687088464845968,0.00017588508747212392,0.000671156800189053,0.0007857011019518426,0.001324441251235712,0.0007176342068317618,0.0007971541910460345,0.0007796797201790884,0.0003023872948219597,0.0010312469390015774,0.0005727226026972579,0.001379871748048378,0.0030053439628686396,0.004239531634496425,0.0005450028970344425,107.9
2013-06-08,0.0026907204323795494,0.0001398305310371939,0.0006223167513490016,0.0007140382071929297,0.0012900885591261603,0.0006813398611288032,0.0006711219078767081,0.0007083747997934375,0.0002496934171570299,0.000978950812143959,0.0005120550359825407,0.0013924000290235147,0.0023477573465972568,0.004218239950336711,0.0005517025930639879,100.4
2013-06-09,0.002709038785166925,0.00015158713927321613,0.0005041553428650133,0.0006475364566592909,0.0012819276770884083,0.0006376568238176464,0.0006222843981485843,0.0006056128709727993,0.00025112373763713086,0.0009655373773801469,0.0005007836906908737,0.0014029245946245994,0.0020860434549912904,0.003968908772548574,0.0005746212003517187,106.3
2013-06-10,0.002703995421287988,0.00013049094821697763,0.0005971089842057506,0.0005544609341693943,0.0012564150099308793,0.0006044039744251967,0.0005041291326773334,0.0006086553921772347,0.0002175021932198061,0.0009269185803864703,0.0004579524105120421,0.0014154731151489672,0.0019738003095303713,0.003885889848483891,0.0005826358295614523,109.0
2013-06-11,0.002707065294953428,0.00011952829711789348,0.0006396470912599858,0.0005378758771967945,0.0012369992118374494,0.0005728378728450459,0.0005970779415147218,0.0006421610903146607,0.0001970896500130409,0.0008976474930451166,0.00042725520564640407,0.001428041875222573,0.0021207789067679006,0.0038811909364909955,0.000586480734215071,108.8
2013-06-12,0.0027169698476369186,0.00011203039482940089,0.0006364961203670777,0.0005489830950453356,0.00122026150269711,0.0005535353700561046,0.0006396138370843713,0.0006645851068449241,0.00018248359193149405,0.0008726195924443937,0.0004021498030605773,0.0014405094375500097,0.0022789198794732207,0.003907885093264819,0.0005903607534870903,103.9
2013-06-13,0.0026684877713920516,0.00011747734640491295,0.000559297333490881,0.0005575114930658973,0.001209944513837151,0.0005314024199859282,0.0006364630300051341,0.000636216826337771,0.00018089011729297347,0.0008572566979801501,0.0003893743448741341,0.0014520257410635048,0.0023995288223971067,0.003938673526705773,0.000597943422471714,100.0
2013-06-14,0.002635903255200335,0.0001217897075021547,0.0004978534010791971,0.0005312167106701349,0.0011994851952447962,0.0004964020555562887,0.0005592682565639245,0.0005877939223309994,0.00017866345618233054,0.0008418557802728314,0.00037661750569252875,0.0014627527021569206,0.002246703280480475,0.003926802130781823,0.0006113893170567319,99.8
2013-06-15,0.0026368022896309275,0.00010258447846405588,0.000494702430186296,0.0004890607904017574,0.0011769285886600936,0.0004635194833698675,0.000497827518518866,0.0005622480193968812,0.00015199834162434034,0.0008089377046561382,0.0003419457860151902,0.0014733582259549363,0.002175027724851619,0.003930799843427209,0.0006225149305215949,99.9
2013-06-16,0.0025753828886531417,8.704836863392129e-05,0.0004962779156327465,0.00046244462922098023,0.0011567131153721946,0.0004299499040203783,0.0004946767114396358,0.0005526231775912285,0.00013073351347538814,0.0007797993347710315,0.000312316065727139,0.0014831339282344036,0.0020883428379897817,0.0040227695624510396,0.0006276802582971322,101.9
2013-06-17,0.002555669914187226,7.644177993419016e-05,0.0005277876245618138,0.00044811814341152306,0.001139082583294291,0.00040308203390598124,0.0004962521149792579,0.0005689722217654472,0.00011510935919071055,0.0007547520666671935,0.0002880596745521609,0.0014917964553060672,0.0017185624457147913,0.004050102770299671,0.0006286007178584185,107.3
2013-06-18,0.0025357376630309215,7.88623944073738e-05,0.0006128638386702842,0.0004548945742371205,0.0011284091014153383,0.00041196331617397025,0.0005277601857715877,0.0006300398890927844,0.00011359385977757763,0.0007401398196835163,0.00027707448980550733,0.001500458982377724,0.001200810562036872,0.0040521157247324635,0.0006250818424868576,108.3
2013-06-19,0.002512691682871108,7.019330194775464e-05,0.0006286186931348178,0.0004987148744889647,0.0011125447734731952,0.00041389267067071245,0.0006128319769108936,0.0006744940897447926,0.00010135706259372171,0.0007180865371591016,0.0002567843555460886,0.001508048813340046,0.0008914020833264008,0.004062424861749722,0.0006209928205095361,111.3
2013-06-20,0.002509687592212786,7.600167549013867e-05,0.0006758832565284117,0.0005354334295839813,0.001104853538973733,0.00042649604390433693,0.0006285860123070516,0.0007260327960858168,0.00010551275149114914,0.000708208969388946,0.0002519025076804064,0.0015164279867224476,0.0010893167625657257,0.004040301970387843,0.0006151170660822214,109.5
2013-06-21,0.002507363259294664,8.927409889261662e-05,0.0006475245184922526,0.0005807443234194867,0.0011014280944125453,0.0004397064239029941,0.0006758481184955534,0.0007365100015781709,0.00011756983471883364,0.0007046599645159426,0.00025492358539999996,0.0015255762629757044,0.0012595399607848862,0.0040540517807129625,0.0006078965768402528,108.2
2013-06-22,0.0025021225463943836,6.107907029884521e-05,0.0006270432076883603,0.0005976972375591125,0.0010757118838846183,0.00043746006104802143,0.0006474908547824537,0.0007278533380502411,8.424796958607025e-05,0.0006685451318474006,0.00021696000564043819,0.0015330041775441575,0.0015149924118979669,0.004084396013109726,0.0005969507760019699,107.9
2013-06-23,0.002473931129056254,2.543909230968283e-05,0.0006223167513490016,0.0005993258553956618,0.0010460708617126661,0.000433235545618145,0.0006270106087674296,0.000717899239107006,4.412220019559335e-05,0.0006270683843908435,0.00017258891510033708,0.0015399463429310312,0.0012755325293677677,0.004119240329532543,0.0005727369563881951,102.1
2013-06-24,0.0024443726311919045,2.3213044091155433e-05,0.0005309385954547149,0.0005978879203791115,0.0010340460874840272,0.0004281348355835435,0.0006222843981485843,0.0006577582059017137,4.0415397646719614e-05,0.0006117759568947181,0.00016145640683449397,0.0015447228765499837,0.0011623802376750092,0.004139518569541797,0.0005505773136696354,103.3
2013-06-25,0.0023891368328830716,3.613698123070344e-05,0.0005498444208121567,0.0005563201985022692,0.0010298516671839557,0.0004292085333935311,0.0005309109928508179,0.0006343971115742447,5.203556504336515e-05,0.0006080719524951192,0.00016488363530531985,0.0015476373716395084,0.0011243862241970826,0.004129509299227466,0.0005212584112181742,104.0
